,id,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
189,1115810060.0,14.0,3,2.25,2230,10026,1.0,0,0.0,3.0,8.0,1430.0,800.0,75.0,75.0,98052.0,47.6647,-122.153,2230.0,9340.0
190,9477200200.0,14.0,3,1.75,1650,9480,1.0,0,0.0,3.0,7.0,1220.0,430.0,77.0,77.0,98034.0,47.726,-122.191,1540.0,8400.0
191,1432600560.0,14.0,3,1.0,1190,8820,1.0,0,0.0,3.0,6.0,1190.0,0.0,59.0,59.0,98058.0,47.4616,-122.184,1230.0,7980.0
192,2287000060.0,14.0,3,2.5,2140,9897,1.0,0,0.0,4.0,8.0,2140.0,0.0,59.0,59.0,98040.0,47.5505,-122.219,2680.0,10083.0
193,3663500060.0,14.0,3,2.5,2180,7508,1.0,0,0.0,4.0,7.0,1420.0,760.0,62.0,62.0,98133.0,47.7606,-122.336,1900.0,7818.0
194,3996900125.0,14.0,3,1.0,1060,10228,1.0,0,0.0,3.0,7.0,1060.0,0.0,48.0,48.0,98155.0,47.7481,-122.3,1570.0,10228.0
195,7796450200.0,14.0,3,2.5,1690,5025,2.0,0,0.0,3.0,8.0,1690.0,0.0,103.0,103.0,98023.0,47.2779,-122.347,2550.0,5001.0
196,7549802535.0,14.0,4,2.0,1970,6480,1.5,0,0.0,5.0,7.0,1130.0,840.0,20.0,20.0,98108.0,47.5511,-122.312,1500.0,6480.0
197,3278600320.0,14.0,3,2.5,2150,4084,2.0,0,0.0,3.0,8.0,2150.0,0.0,107.0,107.0,98126.0,47.5488,-122.372,1750.0,2385.0
200,3542300060.0,15.0,3,1.0,860,11725,1.0,0,0.0,4.0,6.0,860.0,0.0,43.0,43.0,98056.0,47.5093,-122.184,1300.0,9514.0
201,2222059065.0,14.0,3,2.5,1940,14952,2.0,0,0.0,3.0,8.0,1940.0,0.0,94.0,94.0,98042.0,47.3777,-122.165,2030.0,10450.0
202,7551300060.0,14.0,3,1.0,1010,5000,1.0,0,0.0,3.0,7.0,1010.0,0.0,52.0,52.0,98107.0,47.675,-122.394,1680.0,5000.0
203,100600550.0,14.0,3,1.5,1300,7370,1.0,0,0.0,4.0,7.0,900.0,400.0,76.0,76.0,98023.0,47.3025,-122.37,1430.0,7500.0
204,3211100860.0,15.0,3,1.0,910,8450,1.0,0,0.0,4.0,6.0,910.0,0.0,62.0,62.0,98059.0,47.4787,-122.158,1400.0,8040.0
205,3456000310.0,14.0,4,1.75,2480,11010,1.0,0,0.0,4.0,9.0,1630.0,850.0,66.0,66.0,98040.0,47.5378,-122.219,2770.0,10744.0
206,9526600140.0,14.0,3,2.5,2440,4587,2.0,0,0.0,3.0,8.0,2440.0,0.0,110.0,110.0,98052.0,47.7073,-122.114,2750.0,4587.0
207,7465900060.0,15.0,3,1.0,1010,5864,1.0,0,0.0,3.0,7.0,1010.0,0.0,15.0,15.0,98116.0,47.5733,-122.381,1290.0,5000.0
208,1222000055.0,14.0,2,0.75,900,9600,1.0,0,0.0,3.0,6.0,900.0,0.0,41.0,41.0,98166.0,47.4604,-122.339,1250.0,14280.0
209,6300000550.0,14.0,6,3.0,2300,3404,2.0,0,0.0,3.0,7.0,1600.0,700.0,20.0,94.0,98133.0,47.7067,-122.343,1560.0,1312.0
210,2310030510.0,15.0,4,2.25,1550,7579,2.0,0,0.0,3.0,8.0,1550.0,0.0,93.0,93.0,98038.0,47.354,-122.047,1630.0,6397.0
211,1025049114.0,14.0,3,2.25,1270,1566,2.0,0,0.0,3.0,8.0,1060.0,210.0,114.0,114.0,98105.0,47.6647,-122.284,1160.0,1327.0
212,8677300550.0,14.0,4,2.5,2240,12032,1.0,0,0.0,3.0,9.0,2240.0,0.0,83.0,83.0,98074.0,47.6143,-122.017,2520.0,12368.0
213,4014400292.0,15.0,3,2.5,2714,17936,2.0,0,0.0,3.0,9.0,2714.0,0.0,105.0,105.0,98001.0,47.3185,-122.275,2590.0,18386.0
214,1102000196.0,14.0,4,2.75,1720,6270,2.0,0,0.0,3.0,8.0,1720.0,0.0,78.0,78.0,98118.0,47.5458,-122.268,2130.0,8700.0
215,257000138.0,15.0,2,1.0,850,16400,1.0,0,0.0,3.0,6.0,850.0,0.0,23.0,23.0,98168.0,47.4889,-122.299,1100.0,14459.0
217,1909600046.0,14.0,3,2.5,2250,5692,2.0,0,0.0,3.0,8.0,2250.0,0.0,100.0,100.0,98146.0,47.5133,-122.379,1320.0,5390.0
219,7611200125.0,14.0,2,1.5,1320,10800,1.0,0,0.0,4.0,8.0,1320.0,0.0,47.0,47.0,98177.0,47.7145,-122.367,2120.0,12040.0
220,5611500140.0,14.0,4,2.5,2760,6440,2.0,0,0.0,3.0,10.0,2760.0,0.0,99.0,99.0,98075.0,47.5836,-122.026,3070.0,8127.0
221,7138000260.0,14.0,3,2.0,1750,9750,1.0,0,0.0,3.0,7.0,1350.0,400.0,61.0,61.0,98198.0,47.398,-122.299,1900.0,10125.0
222,626059335.0,14.0,4,2.25,2330,19436,2.0,0,0.0,3.0,8.0,2330.0,0.0,87.0,87.0,98011.0,47.7663,-122.215,1910.0,10055.0
223,1922059282.0,14.0,3,2.25,2220,16020,1.0,0,0.0,4.0,8.0,1780.0,440.0,66.0,66.0,98030.0,47.3758,-122.217,2080.0,9583.0
224,705700390.0,14.0,3,2.25,2020,8379,2.0,0,0.0,3.0,7.0,2020.0,0.0,94.0,94.0,98038.0,47.3828,-122.023,2020.0,8031.0
225,7454001200.0,14.0,3,2.25,1250,7500,1.0,0,0.0,5.0,7.0,1250.0,0.0,42.0,42.0,98146.0,47.5123,-122.373,1280.0,7392.0
226,8682281200.0,15.0,2,2.0,1510,6516,1.0,0,0.0,3.0,8.0,1510.0,0.0,105.0,105.0,98053.0,47.7076,-122.013,1640.0,6009.0
227,7972000200.0,14.0,4,2.25,1720,9753,1.0,0,0.0,4.0,7.0,1120.0,600.0,78.0,78.0,98023.0,47.2922,-122.371,1510.0,9753.0
228,722059070.0,15.0,3,1.0,1430,15246,1.0,0,0.0,4.0,7.0,980.0,450.0,61.0,61.0,98031.0,47.4075,-122.214,1960.0,13068.0
229,7202340400.0,15.0,3,2.5,1480,4729,2.0,0,0.0,3.0,7.0,1480.0,0.0,104.0,104.0,98053.0,47.6794,-122.034,2250.0,4729.0
231,2424000060.0,14.0,4,2.75,2280,15347,1.0,0,0.0,5.0,7.0,2280.0,0.0,60.0,60.0,98059.0,47.5218,-122.164,2280.0,15347.0
232,9264902050.0,14.0,6,2.75,2940,7350,1.0,0,0.0,3.0,8.0,1780.0,1160.0,78.0,78.0,98023.0,47.3103,-122.339,2120.0,8236.0
233,943100260.0,14.0,2,1.0,1000,10200,1.0,0,0.0,3.0,6.0,1000.0,0.0,61.0,61.0,98024.0,47.5687,-121.899,1150.0,13702.0
234,3677400445.0,14.0,3,1.5,2480,5280,1.5,0,0.0,5.0,7.0,1620.0,860.0,47.0,47.0,98108.0,47.5575,-122.303,2090.0,4800.0
235,1762600320.0,14.0,5,4.0,3760,28040,2.0,0,0.0,3.0,10.0,3760.0,0.0,83.0,83.0,98033.0,47.6489,-122.183,3430.0,35096.0
237,7228500560.0,15.0,4,1.0,1970,4740,1.5,0,0.0,3.0,7.0,1670.0,300.0,4.0,105.0,98122.0,47.6136,-122.303,1510.0,4740.0
240,3584000310.0,14.0,3,1.75,1430,8505,1.0,0,0.0,4.0,7.0,1430.0,0.0,68.0,68.0,98003.0,47.3173,-122.319,1190.0,8640.0
241,8150100045.0,14.0,2,1.0,830,6000,1.0,0,0.0,3.0,6.0,830.0,0.0,40.0,40.0,98126.0,47.5308,-122.376,830.0,4960.0
242,1868901275.0,15.0,2,1.0,1430,5000,1.5,0,0.0,2.0,7.0,1430.0,0.0,25.0,25.0,98115.0,47.6727,-122.299,1450.0,3750.0
243,6131600075.0,15.0,3,1.0,1300,8316,1.0,0,0.0,4.0,6.0,1300.0,0.0,54.0,54.0,98002.0,47.3221,-122.216,1260.0,8316.0
245,8029510030.0,15.0,3,2.5,2740,11872,2.0,0,0.0,3.0,9.0,2740.0,0.0,90.0,90.0,98023.0,47.3076,-122.395,2570.0,10377.0
247,7899800890.0,15.0,2,1.5,720,5120,1.0,0,0.0,3.0,6.0,720.0,0.0,54.0,54.0,98106.0,47.5218,-122.357,1150.0,2566.0
248,3021059276.0,15.0,4,2.0,2010,7312,1.0,0,0.0,4.0,7.0,2010.0,0.0,76.0,76.0,98002.0,47.2785,-122.213,2010.0,7650.0
249,3797001895.0,15.0,3,1.75,1560,3000,1.0,0,0.0,4.0,6.0,770.0,790.0,18.0,18.0,98103.0,47.6846,-122.345,1390.0,3000.0
250,3832710960.0,14.0,3,2.0,1810,7209,1.0,0,0.0,4.0,7.0,1240.0,570.0,78.0,78.0,98032.0,47.3656,-122.278,1750.0,7209.0
251,1310430400.0,14.0,4,2.5,3360,7685,2.0,0,0.0,3.0,9.0,3360.0,0.0,101.0,101.0,98058.0,47.4369,-122.111,3060.0,6567.0
252,1422300030.0,15.0,3,2.25,1510,36224,2.0,0,0.0,3.0,8.0,1510.0,0.0,91.0,91.0,98045.0,47.4616,-121.711,1730.0,36224.0
253,1105000588.0,15.0,3,1.0,1400,3538,1.0,0,0.0,3.0,7.0,800.0,600.0,53.0,53.0,98118.0,47.5405,-122.27,1620.0,6331.0
254,3830630060.0,14.0,3,2.5,1730,7442,2.0,0,0.0,3.0,7.0,1730.0,0.0,87.0,87.0,98030.0,47.3507,-122.178,1630.0,6458.0
256,7972601890.0,14.0,4,1.75,2360,7620,1.0,0,0.0,4.0,7.0,1180.0,1180.0,55.0,55.0,98106.0,47.5278,-122.345,1910.0,7620.0
257,5127001620.0,15.0,3,1.75,1580,11455,1.0,0,0.0,4.0,7.0,1200.0,380.0,74.0,74.0,98059.0,47.4756,-122.147,1550.0,10650.0
258,9407100800.0,14.0,3,1.0,1230,10170,1.0,0,0.0,3.0,7.0,1230.0,0.0,79.0,79.0,98045.0,47.4437,-121.772,1380.0,10098.0
259,1873100060.0,14.0,4,2.5,2460,4425,2.0,0,0.0,3.0,8.0,2460.0,0.0,106.0,106.0,98052.0,47.7048,-122.109,2990.0,5659.0
260,8722101360.0,14.0,3,1.0,1660,4400,1.5,0,0.0,3.0,8.0,1460.0,200.0,11.0,11.0,98112.0,47.6362,-122.302,1660.0,4400.0
261,8644000060.0,14.0,3,1.75,1270,8470,1.0,0,0.0,4.0,7.0,1270.0,0.0,60.0,60.0,98198.0,47.4207,-122.29,1600.0,8470.0
262,3325069129.0,14.0,3,2.25,2100,40510,2.0,0,0.0,3.0,10.0,1320.0,780.0,79.0,79.0,98074.0,47.6154,-122.047,2380.0,33450.0
263,1400300055.0,15.0,2,1.0,770,5040,1.0,0,0.0,3.0,5.0,770.0,0.0,30.0,30.0,98144.0,47.5964,-122.299,1330.0,2580.0
265,8078560140.0,14.0,4,2.5,1700,7280,2.0,0,0.0,4.0,7.0,1700.0,0.0,88.0,88.0,98031.0,47.4045,-122.171,1950.0,7475.0
266,3438500192.0,14.0,3,1.0,1120,10701,1.0,0,0.0,3.0,7.0,1120.0,0.0,54.0,54.0,98106.0,47.5544,-122.358,1130.0,6350.0
267,7974200510.0,14.0,2,1.0,1070,4500,1.0,0,0.0,3.0,7.0,1070.0,0.0,37.0,37.0,98115.0,47.6802,-122.29,1320.0,4465.0
268,2557000400.0,15.0,3,2.5,2070,9900,1.0,0,0.0,3.0,8.0,1420.0,650.0,79.0,79.0,98023.0,47.2988,-122.371,2070.0,8250.0
270,4054500390.0,14.0,4,4.75,5310,57346,2.0,0,0.0,4.0,11.0,5310.0,0.0,89.0,89.0,98077.0,47.7285,-122.042,4180.0,47443.0
271,6378500125.0,15.0,2,1.0,1040,7538,1.0,0,0.0,4.0,7.0,1040.0,0.0,39.0,39.0,98133.0,47.7107,-122.352,1440.0,7530.0
272,1745100140.0,14.0,3,1.0,1700,11390,1.0,0,0.0,4.0,7.0,1700.0,0.0,67.0,67.0,98003.0,47.3271,-122.323,1350.0,8164.0
273,2976800796.0,14.0,3,1.0,1300,5898,1.0,0,0.0,3.0,7.0,1300.0,0.0,61.0,61.0,98178.0,47.5053,-122.255,1320.0,7619.0
274,4235400186.0,14.0,3,1.75,1080,1306,1.0,0,0.0,3.0,7.0,580.0,500.0,54.0,103.0,98199.0,47.6601,-122.4,1440.0,2225.0
275,4215100060.0,15.0,3,2.5,2653,4510,2.0,0,0.0,3.0,8.0,2653.0,0.0,106.0,106.0,98031.0,47.4145,-122.166,2653.0,4927.0
276,9189700045.0,15.0,3,2.0,2290,16258,1.0,0,0.0,5.0,8.0,2290.0,0.0,60.0,60.0,98058.0,47.4672,-122.165,1660.0,10530.0
277,1126049053.0,14.0,4,2.75,3820,26300,2.0,0,0.0,3.0,9.0,2850.0,970.0,114.0,114.0,98028.0,47.7618,-122.261,1860.0,12136.0
279,9412900055.0,15.0,3,1.75,2390,6000,1.0,0,0.0,3.0,6.0,1240.0,1150.0,8.0,8.0,98118.0,47.5362,-122.268,2020.0,6000.0
280,1722059235.0,14.0,4,1.75,2600,11325,1.0,0,0.0,4.0,7.0,1610.0,990.0,69.0,69.0,98031.0,47.3954,-122.206,1720.0,11088.0
281,6874200960.0,15.0,2,1.0,860,5265,1.0,0,0.0,3.0,6.0,860.0,0.0,31.0,31.0,98178.0,47.5048,-122.272,1650.0,8775.0
283,7202360350.0,14.0,4,2.5,3500,7048,2.0,0,0.0,3.0,9.0,3500.0,0.0,105.0,105.0,98053.0,47.6811,-122.025,3920.0,7864.0
284,5634500392.0,15.0,3,3.0,2420,13959,1.0,0,0.0,4.0,8.0,1740.0,680.0,88.0,88.0,98028.0,47.7486,-122.23,2570.0,13300.0
285,1509500060.0,14.0,4,2.5,2720,8666,2.0,0,0.0,3.0,9.0,2720.0,0.0,92.0,92.0,98030.0,47.3846,-122.169,2410.0,8100.0
286,7214810350.0,14.0,5,2.25,2500,13500,1.0,0,0.0,3.0,7.0,1850.0,650.0,79.0,79.0,98072.0,47.7564,-122.144,2300.0,9750.0
287,6647200060.0,15.0,3,1.75,1670,6720,1.0,0,0.0,3.0,7.0,1140.0,530.0,80.0,80.0,98034.0,47.7198,-122.193,1670.0,7320.0
289,2200500350.0,14.0,2,1.0,1640,14100,1.0,0,0.0,4.0,7.0,1140.0,500.0,54.0,54.0,98006.0,47.5712,-122.143,1520.0,13527.0
290,6113400046.0,14.0,4,2.5,1890,15770,2.0,0,0.0,4.0,7.0,1890.0,0.0,68.0,68.0,98166.0,47.4281,-122.343,2410.0,15256.0
292,1115450240.0,14.0,4,2.5,2160,9528,2.0,0,0.0,3.0,9.0,2160.0,0.0,92.0,92.0,98001.0,47.3341,-122.255,2280.0,9937.0
293,6073240060.0,14.0,4,3.0,3280,11060,2.0,0,0.0,3.0,8.0,2270.0,1010.0,86.0,86.0,98056.0,47.5399,-122.181,2320.0,11004.0
295,9510920070.0,14.0,4,2.5,3360,22111,2.0,0,0.0,3.0,10.0,3360.0,0.0,94.0,94.0,98075.0,47.5951,-122.017,3150.0,11374.0
296,5468730030.0,14.0,3,2.0,1320,8959,1.0,0,0.0,3.0,7.0,1320.0,0.0,93.0,93.0,98042.0,47.3536,-122.144,1740.0,7316.0
297,8079030390.0,15.0,3,2.5,2650,7286,2.0,0,0.0,3.0,8.0,2650.0,0.0,90.0,90.0,98059.0,47.5084,-122.154,2400.0,7220.0
298,600000152.0,14.0,3,1.5,2030,8880,1.0,0,0.0,3.0,7.0,1330.0,700.0,63.0,63.0,98108.0,47.5586,-122.311,2140.0,5592.0
301,3260800030.0,14.0,3,2.5,2440,7632,2.0,0,0.0,3.0,8.0,2440.0,0.0,98.0,98.0,98003.0,47.3494,-122.301,2510.0,7903.0
302,2747100024.0,14.0,3,2.5,1940,9000,1.0,0,0.0,4.0,7.0,970.0,970.0,48.0,48.0,98117.0,47.6933,-122.393,2190.0,7310.0
303,5104530560.0,15.0,3,2.5,2040,3810,2.0,0,0.0,3.0,8.0,2040.0,0.0,106.0,106.0,98038.0,47.3537,-122.0,2370.0,4590.0
304,4330600350.0,15.0,3,2.25,2200,8750,1.0,0,0.0,4.0,7.0,1120.0,1080.0,64.0,64.0,98166.0,47.476,-122.337,1460.0,10139.0
305,5016001535.0,15.0,3,1.75,1920,3300,1.0,0,0.0,4.0,8.0,960.0,960.0,13.0,13.0,98112.0,47.6239,-122.298,1740.0,4000.0
306,7280300196.0,15.0,4,2.75,1800,7750,1.0,0,0.0,4.0,8.0,1400.0,400.0,65.0,65.0,98177.0,47.7776,-122.384,1800.0,8275.0
307,8651520400.0,14.0,4,2.25,2180,7297,2.0,0,0.0,3.0,8.0,2180.0,0.0,84.0,84.0,98074.0,47.6459,-122.058,2250.0,9781.0
308,7171200445.0,15.0,2,1.0,1010,5000,1.5,0,0.0,4.0,6.0,1010.0,0.0,8.0,8.0,98105.0,47.6692,-122.297,1460.0,5000.0
309,3204800200.0,15.0,4,2.75,3320,10574,2.0,0,0.0,5.0,8.0,2220.0,1100.0,60.0,60.0,98056.0,47.5376,-122.18,2720.0,8330.0
315,1328320800.0,14.0,4,2.25,1950,7700,1.0,0,0.0,3.0,8.0,1350.0,600.0,79.0,79.0,98058.0,47.4441,-122.125,2150.0,7350.0
316,7771300125.0,15.0,3,2.0,2590,14052,1.0,0,0.0,5.0,8.0,1720.0,870.0,48.0,48.0,98133.0,47.7357,-122.333,1570.0,8162.0
318,9521101455.0,14.0,2,1.0,1470,3864,1.0,0,0.0,4.0,7.0,1170.0,300.0,16.0,16.0,98103.0,47.6638,-122.345,1570.0,3864.0
319,4337000335.0,14.0,4,1.0,800,8775,1.0,0,0.0,3.0,6.0,800.0,0.0,43.0,43.0,98166.0,47.48,-122.336,1310.0,8775.0
320,325059286.0,14.0,5,2.75,3150,7119,2.0,0,0.0,3.0,9.0,3150.0,0.0,113.0,113.0,98052.0,47.6759,-122.151,1560.0,8384.0
321,2597650240.0,14.0,3,2.25,2030,16200,2.0,0,0.0,3.0,8.0,2030.0,0.0,84.0,84.0,98027.0,47.5162,-122.057,2660.0,17958.0
322,3353400435.0,14.0,3,2.0,1450,11204,1.0,0,0.0,3.0,7.0,1450.0,0.0,103.0,103.0,98001.0,47.2639,-122.252,1520.0,9518.0
323,7972000240.0,15.0,3,1.75,1510,10248,1.0,0,0.0,3.0,7.0,1510.0,0.0,69.0,69.0,98023.0,47.2929,-122.371,1510.0,9753.0
324,7520000520.0,14.0,2,1.0,1240,12092,1.0,0,0.0,3.0,6.0,960.0,280.0,22.0,84.0,98146.0,47.4957,-122.352,1820.0,7460.0
325,7520000520.0,15.0,2,1.0,1240,12092,1.0,0,0.0,3.0,6.0,960.0,280.0,22.0,84.0,98146.0,47.4957,-122.352,1820.0,7460.0
326,3530210260.0,14.0,3,2.5,3030,45004,2.0,0,0.0,3.0,9.0,3030.0,0.0,87.0,87.0,98077.0,47.7721,-122.093,3080.0,35781.0
327,1959700550.0,14.0,4,2.0,2050,4400,1.5,0,0.0,4.0,9.0,2050.0,0.0,22.0,22.0,98102.0,47.644,-122.319,2320.0,5500.0
328,1665400045.0,15.0,3,1.0,1000,7636,1.0,0,0.0,2.0,7.0,1000.0,0.0,52.0,52.0,98166.0,47.472,-122.344,1150.0,7600.0
329,9542850320.0,14.0,3,2.25,2370,10289,1.0,0,0.0,4.0,9.0,1590.0,780.0,77.0,77.0,98005.0,47.592,-122.166,2500.0,10004.0
330,3179100060.0,14.0,4,3.5,2800,6750,2.0,0,0.0,3.0,9.0,1890.0,910.0,51.0,102.0,98105.0,47.669,-122.275,2370.0,6120.0
331,2946001550.0,15.0,6,1.75,2240,11180,2.0,0,0.0,4.0,7.0,2240.0,0.0,55.0,55.0,98198.0,47.42,-122.323,1590.0,7955.0
333,9550201550.0,15.0,2,1.0,1070,5000,1.0,0,0.0,3.0,7.0,1070.0,0.0,24.0,24.0,98103.0,47.6666,-122.331,1710.0,5000.0
334,191100045.0,14.0,4,2.0,2490,9525,2.0,0,0.0,5.0,9.0,2490.0,0.0,68.0,68.0,98040.0,47.5639,-122.217,2770.0,9525.0
335,5009600070.0,14.0,4,2.5,1960,5238,2.0,0,0.0,3.0,7.0,1960.0,0.0,103.0,103.0,98038.0,47.3483,-122.052,1800.0,5894.0
336,200350070.0,14.0,3,2.75,2930,5569,1.0,0,0.0,3.0,9.0,1860.0,1070.0,104.0,104.0,98072.0,47.7648,-122.164,2580.0,11045.0
337,2877103726.0,14.0,4,2.0,1510,3500,1.5,0,0.0,5.0,7.0,1510.0,0.0,11.0,11.0,98103.0,47.6794,-122.357,1820.0,3750.0
338,405100295.0,14.0,3,1.75,1420,8250,1.0,0,0.0,3.0,7.0,1420.0,0.0,54.0,54.0,98133.0,47.7535,-122.354,1740.0,8000.0
340,3126069068.0,15.0,4,1.75,2560,43995,2.0,0,0.0,4.0,7.0,2560.0,0.0,62.0,62.0,98052.0,47.6945,-122.093,2560.0,14764.0
341,1115300070.0,14.0,4,3.5,3040,8414,2.0,0,0.0,3.0,9.0,2420.0,620.0,110.0,110.0,98059.0,47.5222,-122.157,3470.0,8066.0
342,6414100671.0,14.0,3,1.75,2500,6840,1.0,0,0.0,3.0,8.0,1300.0,1200.0,57.0,57.0,98125.0,47.7222,-122.32,1580.0,8691.0
343,7004200060.0,14.0,4,1.75,1275,20000,1.0,0,0.0,4.0,6.0,1275.0,0.0,91.0,91.0,98070.0,47.3796,-122.49,1660.0,20000.0
344,7852110140.0,14.0,4,2.5,2580,5823,2.0,0,0.0,3.0,8.0,2580.0,0.0,102.0,102.0,98065.0,47.5374,-121.875,2380.0,5823.0
345,3969300030.0,14.0,4,1.0,1000,7134,1.0,0,0.0,3.0,6.0,1000.0,0.0,43.0,43.0,98178.0,47.4897,-122.24,1020.0,7138.0
346,3969300030.0,14.0,4,1.0,1000,7134,1.0,0,0.0,3.0,6.0,1000.0,0.0,43.0,43.0,98178.0,47.4897,-122.24,1020.0,7138.0
347,4048400070.0,14.0,2,1.0,1070,32633,1.0,0,0.0,4.0,6.0,1070.0,0.0,30.0,30.0,98059.0,47.4716,-122.078,1360.0,32156.0
348,808000070.0,14.0,3,2.0,1390,13464,1.0,0,0.0,4.0,7.0,1390.0,0.0,87.0,87.0,98030.0,47.3581,-122.173,1720.0,12080.0
349,7374200030.0,15.0,4,1.75,2500,7690,1.0,0,0.0,3.0,7.0,1250.0,1250.0,73.0,73.0,98155.0,47.7713,-122.307,2040.0,8646.0
350,7325600160.0,14.0,1,0.75,560,12120,1.0,0,0.0,3.0,4.0,560.0,0.0,67.0,67.0,98014.0,47.675,-121.854,1300.0,19207.0
351,2757000030.0,14.0,4,2.75,2270,10460,2.0,0,0.0,3.0,9.0,2270.0,0.0,65.0,65.0,98040.0,47.5603,-122.222,2610.0,10180.0
352,616000140.0,15.0,3,1.0,1900,14400,1.0,0,0.0,4.0,7.0,1300.0,600.0,54.0,54.0,98166.0,47.4147,-122.337,1940.0,14400.0
354,9262800171.0,15.0,4,1.5,1550,19800,1.0,0,0.0,4.0,7.0,1050.0,500.0,69.0,69.0,98001.0,47.3117,-122.27,1640.0,22654.0
355,6607000126.0,14.0,4,1.75,2200,7475,1.0,0,0.0,5.0,7.0,1100.0,1100.0,55.0,55.0,98118.0,47.543,-122.28,1600.0,5766.0
356,5416510830.0,14.0,4,2.5,1910,4862,2.0,0,0.0,3.0,7.0,1910.0,0.0,105.0,105.0,98038.0,47.3607,-122.034,2010.0,5091.0
357,2201500030.0,14.0,4,1.0,1750,9600,1.5,0,0.0,4.0,7.0,1750.0,0.0,54.0,54.0,98006.0,47.5759,-122.137,1750.0,10530.0
360,3211290370.0,14.0,3,2.5,1640,29970,2.0,0,0.0,3.0,7.0,1640.0,0.0,92.0,92.0,98053.0,47.6359,-121.974,1580.0,28399.0
361,1072010350.0,14.0,5,2.5,2760,11340,2.0,0,0.0,4.0,9.0,2760.0,0.0,78.0,78.0,98059.0,47.4769,-122.141,2470.0,11340.0
362,8856950070.0,14.0,4,2.5,1820,7912,2.0,0,0.0,3.0,7.0,1820.0,0.0,94.0,94.0,98038.0,47.3845,-122.029,1820.0,8168.0
363,925059078.0,14.0,3,2.5,2110,5608,1.0,0,0.0,3.0,8.0,1340.0,770.0,113.0,113.0,98033.0,47.6743,-122.184,2040.0,9363.0
365,723099065.0,15.0,3,2.0,1840,40438,2.0,0,0.0,3.0,7.0,1840.0,0.0,94.0,94.0,98045.0,47.4853,-121.709,1380.0,44049.0
366,6116500075.0,15.0,4,2.5,2990,10400,2.0,0,0.0,3.0,9.0,2990.0,0.0,102.0,102.0,98166.0,47.4508,-122.359,2140.0,17449.0
367,1118500030.0,14.0,4,2.5,3520,15420,2.0,0,0.0,3.0,10.0,3520.0,0.0,91.0,91.0,98074.0,47.6375,-122.016,3400.0,21455.0
368,424069250.0,15.0,4,2.75,2440,69415,1.0,0,0.0,4.0,8.0,1910.0,530.0,89.0,89.0,98075.0,47.5944,-122.042,2770.0,24361.0
369,3291800710.0,14.0,4,3.0,2090,7500,1.0,0,0.0,3.0,7.0,1370.0,720.0,86.0,86.0,98056.0,47.4888,-122.182,1810.0,7650.0
370,6838700060.0,14.0,3,2.25,1430,7222,2.0,0,0.0,3.0,7.0,1430.0,0.0,93.0,93.0,98056.0,47.5112,-122.19,1430.0,7220.0
371,2231500030.0,14.0,4,2.25,2180,10754,1.0,0,0.0,5.0,7.0,1100.0,1080.0,54.0,54.0,98133.0,47.7711,-122.341,1810.0,6929.0
372,2231500030.0,15.0,4,2.25,2180,10754,1.0,0,0.0,5.0,7.0,1100.0,1080.0,54.0,54.0,98133.0,47.7711,-122.341,1810.0,6929.0
373,7683900200.0,14.0,5,3.0,3450,9914,2.0,0,0.0,3.0,9.0,3450.0,0.0,104.0,104.0,98023.0,47.2813,-122.345,2860.0,9721.0
374,8155830060.0,14.0,3,2.25,1450,7562,2.0,0,0.0,3.0,7.0,1450.0,0.0,94.0,94.0,98056.0,47.5038,-122.189,1650.0,7625.0
375,98020310.0,14.0,4,2.5,3230,7331,2.0,0,0.0,3.0,10.0,3230.0,0.0,104.0,104.0,98075.0,47.5823,-121.97,3480.0,7447.0
376,9423400140.0,14.0,3,1.75,1640,13500,1.0,0,0.0,3.0,7.0,1110.0,530.0,40.0,40.0,98125.0,47.7164,-122.304,1770.0,12600.0
377,1545804860.0,14.0,3,3.0,1590,7750,1.0,0,0.0,3.0,7.0,1060.0,530.0,97.0,97.0,98038.0,47.3624,-122.045,1680.0,7500.0
378,2883200160.0,15.0,4,2.0,2020,2849,2.0,0,0.0,3.0,7.0,2020.0,0.0,60.0,60.0,98115.0,47.6831,-122.329,1910.0,3120.0
379,7132300695.0,15.0,3,1.5,1300,3348,1.5,0,0.0,3.0,7.0,1300.0,0.0,4.0,114.0,98144.0,47.592,-122.307,1590.0,2577.0
381,624111000.0,14.0,3,3.0,4040,14338,2.0,0,0.0,3.0,10.0,3030.0,1010.0,86.0,86.0,98077.0,47.7268,-122.06,3360.0,14142.0
382,808300310.0,15.0,4,2.25,2130,5337,2.0,0,0.0,3.0,7.0,2130.0,0.0,101.0,101.0,98019.0,47.7237,-121.959,2300.0,6930.0
383,8563040160.0,15.0,4,2.25,2550,7800,1.0,0,0.0,3.0,8.0,1580.0,970.0,68.0,68.0,98052.0,47.6283,-122.095,2420.0,8050.0
385,8651600160.0,14.0,4,2.25,2510,11585,2.0,0,0.0,4.0,8.0,2510.0,0.0,69.0,69.0,98040.0,47.5483,-122.226,2450.0,9691.0
386,9517200030.0,14.0,3,2.0,1410,9600,1.0,0,0.0,4.0,7.0,1410.0,0.0,83.0,83.0,98072.0,47.7591,-122.146,1410.0,9600.0
